chapter,md_file,slide_id,slide_title,need_image,candidate_rank,download_status,local_path,relative_path,file_name,file_ext,file_size_bytes,width_px,height_px,sha256,source_page_url,direct_image_url,source_title,source_author,source_license,attribution_text,search_query_used,image_role,image_type,caption_zh,layout_hint,duplicate_of,quality_notes
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,1,第2章Python数据处理与材料数据预处理,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_loose\ch01_s094_r1_python-pandas-data-preprocessing-workflow-mi.jpg,assets/downloaded/ch01/text1_loose/ch01_s094_r1_python-pandas-data-preprocessing-workflow-mi.jpg,ch01_s094_r1_python-pandas-data-preprocessing-workflow-mi.jpg,.jpg,78960,,,2b9838afd8a7d581cceea4bd37d569d94f2b0481b8712db580f7cb14519378a6,https://www.bing.com/images/search?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+%E7%AC%AC2%E7%AB%A0Python%E6%95%B0%E6%8D%AE%E5%A4%84%E7%90%86%E4%B8%8E%E6%9D%90%E6%96%99%E6%95%B0%E6%8D%AE%E9%A2%84%E5%A4%84%E7%90%86,https://tse1.mm.bing.net/th?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+%E7%AC%AC2%E7%AB%A0Python%E6%95%B0%E6%8D%AE%E5%A4%84%E7%90%86%E4%B8%8E%E6%9D%90%E6%96%99%E6%95%B0%E6%8D%AE%E9%A2%84%E5%A4%84%E7%90%86&w=1600&h=900&c=7&rs=1&p=0,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow 第2章Python数据处理与材料数据预处理,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow,数据流程,flowchart,第2章Python数据处理与材料数据预处理的教学示意图,底部横向流程图,assets/downloaded/ch01/text1_loose/ch01_s094_r1_python-pandas-data-preprocessing-workflow-mi.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,3,本章知识主线,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_loose\ch01_s094_r1_python-pandas-data-preprocessing-workflow-mi.jpg,assets/downloaded/ch01/text1_loose/ch01_s094_r1_python-pandas-data-preprocessing-workflow-mi.jpg,ch01_s094_r1_python-pandas-data-preprocessing-workflow-mi.jpg,.jpg,78960,,,2b9838afd8a7d581cceea4bd37d569d94f2b0481b8712db580f7cb14519378a6,https://www.bing.com/images/search?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+%E6%9C%AC%E7%AB%A0%E7%9F%A5%E8%AF%86%E4%B8%BB%E7%BA%BF,https://tse1.mm.bing.net/th?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+%E6%9C%AC%E7%AB%A0%E7%9F%A5%E8%AF%86%E4%B8%BB%E7%BA%BF&w=1600&h=900&c=7&rs=1&p=0,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow 本章知识主线,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow,数据流程,flowchart,本章知识主线的教学示意图,底部横向流程图,assets/downloaded/ch01/text1_loose/ch01_s094_r1_python-pandas-data-preprocessing-workflow-mi.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,4,课堂导入：为什么先讲数据预处理？,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_loose\ch01_s106_r1_python-pandas-data-preprocessing-workflow-mi.jpg,assets/downloaded/ch01/text1_loose/ch01_s106_r1_python-pandas-data-preprocessing-workflow-mi.jpg,ch01_s106_r1_python-pandas-data-preprocessing-workflow-mi.jpg,.jpg,67134,,,e87947a7876be2a88c1ec43f11419cfcef41cf96a5307f0b18dcaec79cb8f4de,https://www.bing.com/images/search?q=materials+microstructure+recognition+microscopy+image+Python+data+preprocessing+materials+dataset+workflow+%E8%AF%BE%E5%A0%82%E5%AF%BC%E5%85%A5%EF%BC%9A%E4%B8%BA%E4%BB%80%E4%B9%88%E5%85%88%E8%AE%B2%E6%95%B0%E6%8D%AE%E9%A2%84%E5%A4%84%E7%90%86%EF%BC%9F,https://tse1.mm.bing.net/th?q=materials+microstructure+recognition+microscopy+image+Python+data+preprocessing+materials+dataset+workflow+%E8%AF%BE%E5%A0%82%E5%AF%BC%E5%85%A5%EF%BC%9A%E4%B8%BA%E4%BB%80%E4%B9%88%E5%85%88%E8%AE%B2%E6%95%B0%E6%8D%AE%E9%A2%84%E5%A4%84%E7%90%86%EF%BC%9F&w=1600&h=900&c=7&rs=1&p=0,materials microstructure recognition microscopy image Python data preprocessing materials dataset workflow 课堂导入：为什么先讲数据预处理？,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,materials microstructure recognition microscopy image Python data preprocessing materials dataset workflow,材料组织,microscopy,课堂导入：为什么先讲数据预处理？的教学示意图,右侧 40% 宽度,assets/downloaded/ch01/text1_loose/ch01_s106_r1_python-pandas-data-preprocessing-workflow-mi.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,8,2.1 的学习任务,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_loose\ch01_s094_r1_python-pandas-data-preprocessing-workflow-mi.jpg,assets/downloaded/ch01/text1_loose/ch01_s094_r1_python-pandas-data-preprocessing-workflow-mi.jpg,ch01_s094_r1_python-pandas-data-preprocessing-workflow-mi.jpg,.jpg,78960,,,2b9838afd8a7d581cceea4bd37d569d94f2b0481b8712db580f7cb14519378a6,https://www.bing.com/images/search?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+2.1+%E7%9A%84%E5%AD%A6%E4%B9%A0%E4%BB%BB%E5%8A%A1,https://tse1.mm.bing.net/th?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+2.1+%E7%9A%84%E5%AD%A6%E4%B9%A0%E4%BB%BB%E5%8A%A1&w=1600&h=900&c=7&rs=1&p=0,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow 2.1 的学习任务,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow,数据流程,flowchart,2.1 的学习任务的教学示意图,底部横向流程图,assets/downloaded/ch01/text1_loose/ch01_s094_r1_python-pandas-data-preprocessing-workflow-mi.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,9,Python在科学计算中的定位,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_loose\ch01_s094_r1_python-pandas-data-preprocessing-workflow-mi.jpg,assets/downloaded/ch01/text1_loose/ch01_s094_r1_python-pandas-data-preprocessing-workflow-mi.jpg,ch01_s094_r1_python-pandas-data-preprocessing-workflow-mi.jpg,.jpg,78960,,,2b9838afd8a7d581cceea4bd37d569d94f2b0481b8712db580f7cb14519378a6,https://www.bing.com/images/search?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+Python%E5%9C%A8%E7%A7%91%E5%AD%A6%E8%AE%A1%E7%AE%97%E4%B8%AD%E7%9A%84%E5%AE%9A%E4%BD%8D,https://tse1.mm.bing.net/th?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+Python%E5%9C%A8%E7%A7%91%E5%AD%A6%E8%AE%A1%E7%AE%97%E4%B8%AD%E7%9A%84%E5%AE%9A%E4%BD%8D&w=1600&h=900&c=7&rs=1&p=0,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow Python在科学计算中的定位,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow,数据流程,flowchart,Python在科学计算中的定位的教学示意图,底部横向流程图,assets/downloaded/ch01/text1_loose/ch01_s094_r1_python-pandas-data-preprocessing-workflow-mi.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,10,科学计算环境的基本组成,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_loose\ch01_s094_r1_python-pandas-data-preprocessing-workflow-mi.jpg,assets/downloaded/ch01/text1_loose/ch01_s094_r1_python-pandas-data-preprocessing-workflow-mi.jpg,ch01_s094_r1_python-pandas-data-preprocessing-workflow-mi.jpg,.jpg,78960,,,2b9838afd8a7d581cceea4bd37d569d94f2b0481b8712db580f7cb14519378a6,https://www.bing.com/images/search?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+%E7%A7%91%E5%AD%A6%E8%AE%A1%E7%AE%97%E7%8E%AF%E5%A2%83%E7%9A%84%E5%9F%BA%E6%9C%AC%E7%BB%84%E6%88%90,https://tse1.mm.bing.net/th?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+%E7%A7%91%E5%AD%A6%E8%AE%A1%E7%AE%97%E7%8E%AF%E5%A2%83%E7%9A%84%E5%9F%BA%E6%9C%AC%E7%BB%84%E6%88%90&w=1600&h=900&c=7&rs=1&p=0,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow 科学计算环境的基本组成,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow,数据流程,flowchart,科学计算环境的基本组成的教学示意图,底部横向流程图,assets/downloaded/ch01/text1_loose/ch01_s094_r1_python-pandas-data-preprocessing-workflow-mi.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,11,解释器、包和环境,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_loose\ch01_s094_r1_python-pandas-data-preprocessing-workflow-mi.jpg,assets/downloaded/ch01/text1_loose/ch01_s094_r1_python-pandas-data-preprocessing-workflow-mi.jpg,ch01_s094_r1_python-pandas-data-preprocessing-workflow-mi.jpg,.jpg,78960,,,2b9838afd8a7d581cceea4bd37d569d94f2b0481b8712db580f7cb14519378a6,https://www.bing.com/images/search?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+%E8%A7%A3%E9%87%8A%E5%99%A8%E3%80%81%E5%8C%85%E5%92%8C%E7%8E%AF%E5%A2%83,https://tse1.mm.bing.net/th?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+%E8%A7%A3%E9%87%8A%E5%99%A8%E3%80%81%E5%8C%85%E5%92%8C%E7%8E%AF%E5%A2%83&w=1600&h=900&c=7&rs=1&p=0,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow 解释器、包和环境,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow,数据流程,flowchart,解释器、包和环境的教学示意图,底部横向流程图,assets/downloaded/ch01/text1_loose/ch01_s094_r1_python-pandas-data-preprocessing-workflow-mi.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,12,Conda与pip的角色,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_loose\ch01_s094_r1_python-pandas-data-preprocessing-workflow-mi.jpg,assets/downloaded/ch01/text1_loose/ch01_s094_r1_python-pandas-data-preprocessing-workflow-mi.jpg,ch01_s094_r1_python-pandas-data-preprocessing-workflow-mi.jpg,.jpg,78960,,,2b9838afd8a7d581cceea4bd37d569d94f2b0481b8712db580f7cb14519378a6,https://www.bing.com/images/search?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+Conda%E4%B8%8Epip%E7%9A%84%E8%A7%92%E8%89%B2,https://tse1.mm.bing.net/th?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+Conda%E4%B8%8Epip%E7%9A%84%E8%A7%92%E8%89%B2&w=1600&h=900&c=7&rs=1&p=0,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow Conda与pip的角色,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow,数据流程,flowchart,Conda与pip的角色的教学示意图,底部横向流程图,assets/downloaded/ch01/text1_loose/ch01_s094_r1_python-pandas-data-preprocessing-workflow-mi.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,13,Jupyter Notebook适合做什么？,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch02\text1_loose\ch02_s013_r1_python-data-preprocessing-materials-dataset.jpg,assets/downloaded/ch02/text1_loose/ch02_s013_r1_python-data-preprocessing-materials-dataset.jpg,ch02_s013_r1_python-data-preprocessing-materials-dataset.jpg,.jpg,78017,1598,900,0a0f3471e49fe71d5c0e459df6271860767d74ea50a451743a41035a33861dab,https://www.bing.com/images/search?q=Python+data+preprocessing+materials+dataset+workflow+Jupyter+Notebook%E9%80%82%E5%90%88%E5%81%9A%E4%BB%80%E4%B9%88%EF%BC%9F+concept+diagram+open+educational+resource+Jupyter+Notebook%E9%80%82%E5%90%88%E5%81%9A%E4%BB%80%E4%B9%88%EF%BC%9F,https://tse1.mm.bing.net/th?q=Python+data+preprocessing+materials+dataset+workflow+Jupyter+Notebook%E9%80%82%E5%90%88%E5%81%9A%E4%BB%80%E4%B9%88%EF%BC%9F+concept+diagram+open+educational+resource+Jupyter+Notebook%E9%80%82%E5%90%88%E5%81%9A%E4%BB%80%E4%B9%88%EF%BC%9F&w=1600&h=900&c=7&rs=1&p=0,Python data preprocessing materials dataset workflow Jupyter Notebook适合做什么？ concept diagram open educational resource Jupyter Notebook适合做什么？,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,Python data preprocessing materials dataset workflow Jupyter Notebook适合做什么？ concept diagram open educational resource,概念示意,schematic,Jupyter Notebook适合做什么？的教学示意图,右侧 35% 宽度,,loose mode; source and copyright not verified; opened successfully
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,14,脚本文件适合做什么？,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_loose\ch01_s094_r1_python-pandas-data-preprocessing-workflow-mi.jpg,assets/downloaded/ch01/text1_loose/ch01_s094_r1_python-pandas-data-preprocessing-workflow-mi.jpg,ch01_s094_r1_python-pandas-data-preprocessing-workflow-mi.jpg,.jpg,78960,,,2b9838afd8a7d581cceea4bd37d569d94f2b0481b8712db580f7cb14519378a6,https://www.bing.com/images/search?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+%E8%84%9A%E6%9C%AC%E6%96%87%E4%BB%B6%E9%80%82%E5%90%88%E5%81%9A%E4%BB%80%E4%B9%88%EF%BC%9F,https://tse1.mm.bing.net/th?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+%E8%84%9A%E6%9C%AC%E6%96%87%E4%BB%B6%E9%80%82%E5%90%88%E5%81%9A%E4%BB%80%E4%B9%88%EF%BC%9F&w=1600&h=900&c=7&rs=1&p=0,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow 脚本文件适合做什么？,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow,数据流程,flowchart,脚本文件适合做什么？的教学示意图,底部横向流程图,assets/downloaded/ch01/text1_loose/ch01_s094_r1_python-pandas-data-preprocessing-workflow-mi.jpg,loose mode; duplicate by SHA256; source and copyright not verified
