chapter,md_file,slide_id,slide_title,need_image,candidate_rank,download_status,local_path,relative_path,file_name,file_ext,file_size_bytes,width_px,height_px,sha256,source_page_url,direct_image_url,source_title,source_author,source_license,attribution_text,search_query_used,image_role,image_type,caption_zh,layout_hint,duplicate_of,quality_notes
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,1,第2章Python数据处理与材料数据预处理,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch02\text1_expanded\ch02_s001_r1_python-pandas-data-preprocessing-dataset-pip.jpg,assets/downloaded/ch02/text1_expanded/ch02_s001_r1_python-pandas-data-preprocessing-dataset-pip.jpg,ch02_s001_r1_python-pandas-data-preprocessing-dataset-pip.jpg,.jpg,42453,1200,800,946c8a6e44ad235483217f3bae3d2a1b059267749e4ca067e5420e94b49e4949,https://www.bing.com/images/search?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+Python%E6%95%B0%E6%8D%AE%E5%A4%84%E7%90%86%E4%B8%8E%E6%9D%90%E6%96%99%E6%95%B0%E6%8D%AE%E9%A2%84%E5%A4%84%E7%90%86,https://tse1.mm.bing.net/th?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+Python%E6%95%B0%E6%8D%AE%E5%A4%84%E7%90%86%E4%B8%8E%E6%9D%90%E6%96%99%E6%95%B0%E6%8D%AE%E9%A2%84%E5%A4%84%E7%90%86&w=1400&h=900&c=7&rs=1&p=0,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow Python数据处理与材料数据预处理,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow Python数据处理与材料数据预处理,数据流程,flowchart,第2章Python数据处理与材料数据预处理的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,3,本章知识主线,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch02\text1_expanded\ch02_s003_r1_python-pandas-data-preprocessing-dataset-inf.jpg,assets/downloaded/ch02/text1_expanded/ch02_s003_r1_python-pandas-data-preprocessing-dataset-inf.jpg,ch02_s003_r1_python-pandas-data-preprocessing-dataset-inf.jpg,.jpg,74164,1598,900,49be14db440c0b13652c6737fb74fbacd9c05d83498852fd8c1b458676dc3210,https://www.bing.com/images/search?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+%E6%9C%AC%E7%AB%A0%E7%9F%A5%E8%AF%86%E4%B8%BB%E7%BA%BF,https://tse1.mm.bing.net/th?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+%E6%9C%AC%E7%AB%A0%E7%9F%A5%E8%AF%86%E4%B8%BB%E7%BA%BF&w=1400&h=900&c=7&rs=1&p=0,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow 本章知识主线,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow 本章知识主线,数据流程,flowchart,本章知识主线的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,4,课堂导入：为什么先讲数据预处理？,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch02\text1_expanded\ch02_s004_r1_python-pandas-data-preprocessing-dataset-mic.jpg,assets/downloaded/ch02/text1_expanded/ch02_s004_r1_python-pandas-data-preprocessing-dataset-mic.jpg,ch02_s004_r1_python-pandas-data-preprocessing-dataset-mic.jpg,.jpg,58948,1200,800,d80fade581887af9f9b59e295bb9e6686a8ac6404290e55833bb7bd48d240b23,https://www.bing.com/images/search?q=materials+microstructure+recognition+microscopy+image+Python+data+preprocessing+materials+dataset+workflow+%E8%AF%BE%E5%A0%82%E5%AF%BC%E5%85%A5+%E4%B8%BA%E4%BB%80%E4%B9%88%E5%85%88%E8%AE%B2%E6%95%B0%E6%8D%AE%E9%A2%84%E5%A4%84%E7%90%86,https://tse1.mm.bing.net/th?q=materials+microstructure+recognition+microscopy+image+Python+data+preprocessing+materials+dataset+workflow+%E8%AF%BE%E5%A0%82%E5%AF%BC%E5%85%A5+%E4%B8%BA%E4%BB%80%E4%B9%88%E5%85%88%E8%AE%B2%E6%95%B0%E6%8D%AE%E9%A2%84%E5%A4%84%E7%90%86&w=1400&h=900&c=7&rs=1&p=0,materials microstructure recognition microscopy image Python data preprocessing materials dataset workflow 课堂导入 为什么先讲数据预处理,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,materials microstructure recognition microscopy image Python data preprocessing materials dataset workflow 课堂导入 为什么先讲数据预处理,材料组织,microscopy,课堂导入：为什么先讲数据预处理？的教学示意图,右侧 40% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,8,2.1 的学习任务,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch02\text1_expanded\ch02_s008_r1_python-pandas-data-preprocessing-dataset-pip.jpg,assets/downloaded/ch02/text1_expanded/ch02_s008_r1_python-pandas-data-preprocessing-dataset-pip.jpg,ch02_s008_r1_python-pandas-data-preprocessing-dataset-pip.jpg,.jpg,52940,1399,900,edae842f3bf113e7e333336216480cbd9597c4d81a266747508eae65012376a2,https://www.bing.com/images/search?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+2+1+%E7%9A%84%E5%AD%A6%E4%B9%A0%E4%BB%BB%E5%8A%A1,https://tse1.mm.bing.net/th?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+2+1+%E7%9A%84%E5%AD%A6%E4%B9%A0%E4%BB%BB%E5%8A%A1&w=1400&h=900&c=7&rs=1&p=0,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow 2 1 的学习任务,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow 2 1 的学习任务,数据流程,flowchart,2.1 的学习任务的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,9,Python在科学计算中的定位,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch02\text1_expanded\ch02_s009_r1_python-pandas-data-preprocessing-dataset-inf.jpg,assets/downloaded/ch02/text1_expanded/ch02_s009_r1_python-pandas-data-preprocessing-dataset-inf.jpg,ch02_s009_r1_python-pandas-data-preprocessing-dataset-inf.jpg,.jpg,141218,1600,899,25fa78454b7185ec5c90286f8834e2c02cecf9c225cf7dddb163a025534fbd94,https://www.bing.com/images/search?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+Python%E5%9C%A8%E7%A7%91%E5%AD%A6%E8%AE%A1%E7%AE%97%E4%B8%AD%E7%9A%84%E5%AE%9A%E4%BD%8D,https://tse1.mm.bing.net/th?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+Python%E5%9C%A8%E7%A7%91%E5%AD%A6%E8%AE%A1%E7%AE%97%E4%B8%AD%E7%9A%84%E5%AE%9A%E4%BD%8D&w=1400&h=900&c=7&rs=1&p=0,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow Python在科学计算中的定位,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow Python在科学计算中的定位,数据流程,flowchart,Python在科学计算中的定位的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,10,科学计算环境的基本组成,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch02\text1_expanded\ch02_s010_r1_python-pandas.jpg,assets/downloaded/ch02/text1_expanded/ch02_s010_r1_python-pandas.jpg,ch02_s010_r1_python-pandas.jpg,.jpg,55102,1200,800,3e8db3176c2b1b29740164257e2aed4de0e8bf01dd88016e0ca14cf357405e1d,https://www.bing.com/images/search?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+%E7%A7%91%E5%AD%A6%E8%AE%A1%E7%AE%97%E7%8E%AF%E5%A2%83%E7%9A%84%E5%9F%BA%E6%9C%AC%E7%BB%84%E6%88%90,https://tse1.mm.bing.net/th?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+%E7%A7%91%E5%AD%A6%E8%AE%A1%E7%AE%97%E7%8E%AF%E5%A2%83%E7%9A%84%E5%9F%BA%E6%9C%AC%E7%BB%84%E6%88%90&w=1400&h=900&c=7&rs=1&p=0,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow 科学计算环境的基本组成,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow 科学计算环境的基本组成,数据流程,flowchart,科学计算环境的基本组成的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,11,解释器、包和环境,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch02\text1_expanded\ch02_s011_r1_python-pandas.jpg,assets/downloaded/ch02/text1_expanded/ch02_s011_r1_python-pandas.jpg,ch02_s011_r1_python-pandas.jpg,.jpg,61699,1200,800,082d44225c6f3fcdc5295061305b6980131f37c3096cf0b99da5bbc5f3a6dcf4,https://www.bing.com/images/search?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+%E8%A7%A3%E9%87%8A%E5%99%A8+%E5%8C%85%E5%92%8C%E7%8E%AF%E5%A2%83,https://tse1.mm.bing.net/th?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+%E8%A7%A3%E9%87%8A%E5%99%A8+%E5%8C%85%E5%92%8C%E7%8E%AF%E5%A2%83&w=1400&h=900&c=7&rs=1&p=0,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow 解释器 包和环境,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow 解释器 包和环境,数据流程,flowchart,解释器、包和环境的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,12,Conda与pip的角色,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch02\text1_expanded\ch02_s012_r1_python-pandas-data-preprocessing-dataset-con.jpg,assets/downloaded/ch02/text1_expanded/ch02_s012_r1_python-pandas-data-preprocessing-dataset-con.jpg,ch02_s012_r1_python-pandas-data-preprocessing-dataset-con.jpg,.jpg,82897,1600,900,e5b3222c0533d1a20e93278f77c6a812255b286c768adc188a64e6d486124f53,https://www.bing.com/images/search?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+Conda%E4%B8%8Epip%E7%9A%84%E8%A7%92%E8%89%B2,https://tse1.mm.bing.net/th?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+Conda%E4%B8%8Epip%E7%9A%84%E8%A7%92%E8%89%B2&w=1400&h=900&c=7&rs=1&p=0,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow Conda与pip的角色,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow Conda与pip的角色,数据流程,flowchart,Conda与pip的角色的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,13,Jupyter Notebook适合做什么？,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch02\text1_expanded\ch02_s013_r1_python-data-preprocessing-dataset-jupyter-no.jpg,assets/downloaded/ch02/text1_expanded/ch02_s013_r1_python-data-preprocessing-dataset-jupyter-no.jpg,ch02_s013_r1_python-data-preprocessing-dataset-jupyter-no.jpg,.jpg,75123,1399,900,90554e6f93deacd798b51d43cccdd8cd75ae8c496d30d2324b612633eed748d0,https://www.bing.com/images/search?q=Python+data+preprocessing+materials+dataset+workflow+Jupyter+Notebook%E9%80%82%E5%90%88%E5%81%9A%E4%BB%80%E4%B9%88%EF%BC%9F+concept+diagram+open+educational+resource+Jupyter+Notebook%E9%80%82%E5%90%88%E5%81%9A%E4%BB%80%E4%B9%88,https://tse1.mm.bing.net/th?q=Python+data+preprocessing+materials+dataset+workflow+Jupyter+Notebook%E9%80%82%E5%90%88%E5%81%9A%E4%BB%80%E4%B9%88%EF%BC%9F+concept+diagram+open+educational+resource+Jupyter+Notebook%E9%80%82%E5%90%88%E5%81%9A%E4%BB%80%E4%B9%88&w=1400&h=900&c=7&rs=1&p=0,Python data preprocessing materials dataset workflow Jupyter Notebook适合做什么？ concept diagram open educational resource Jupyter Notebook适合做什么,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Python data preprocessing materials dataset workflow Jupyter Notebook适合做什么？ concept diagram open educational resource Jupyter Notebook适合做什么,概念示意,schematic,Jupyter Notebook适合做什么？的教学示意图,右侧 35% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,14,脚本文件适合做什么？,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch02\text1_expanded\ch02_s014_r1_python-pandas.jpg,assets/downloaded/ch02/text1_expanded/ch02_s014_r1_python-pandas.jpg,ch02_s014_r1_python-pandas.jpg,.jpg,39516,1200,800,e891e1efee0a9bbd092bb4814a5492f3b321516d92be04a9a7fe57a75cd16ef8,https://www.bing.com/images/search?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+%E8%84%9A%E6%9C%AC%E6%96%87%E4%BB%B6%E9%80%82%E5%90%88%E5%81%9A%E4%BB%80%E4%B9%88,https://tse1.mm.bing.net/th?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+%E8%84%9A%E6%9C%AC%E6%96%87%E4%BB%B6%E9%80%82%E5%90%88%E5%81%9A%E4%BB%80%E4%B9%88&w=1400&h=900&c=7&rs=1&p=0,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow 脚本文件适合做什么,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow 脚本文件适合做什么,数据流程,flowchart,脚本文件适合做什么？的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,16,第一个可运行示例,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch02\text1_expanded\ch02_s016_r1_python-pandas.jpg,assets/downloaded/ch02/text1_expanded/ch02_s016_r1_python-pandas.jpg,ch02_s016_r1_python-pandas.jpg,.jpg,78344,1200,800,18a462e290ff66f7b981be6bfae8a6247f65b7268e1af1e42795fab9a1dcca83,https://www.bing.com/images/search?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+%E7%AC%AC%E4%B8%80%E4%B8%AA%E5%8F%AF%E8%BF%90%E8%A1%8C%E7%A4%BA%E4%BE%8B,https://tse1.mm.bing.net/th?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+%E7%AC%AC%E4%B8%80%E4%B8%AA%E5%8F%AF%E8%BF%90%E8%A1%8C%E7%A4%BA%E4%BE%8B&w=1400&h=900&c=7&rs=1&p=0,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow 第一个可运行示例,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow 第一个可运行示例,数据流程,flowchart,第一个可运行示例的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,18,2.2 NumPy、Pandas与Matplotlib基础,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch02\text1_expanded\ch02_s018_r1_numpy-pandas-matplotlib-python-data-preproce.jpg,assets/downloaded/ch02/text1_expanded/ch02_s018_r1_numpy-pandas-matplotlib-python-data-preproce.jpg,ch02_s018_r1_numpy-pandas-matplotlib-python-data-preproce.jpg,.jpg,107193,1200,800,1032b76e955b4b4d30325703a73d8da97ff7a705be416f1d34b8925feb7372ea,https://www.bing.com/images/search?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+2+2+NumPy+Pandas%E4%B8%8EMatplotlib%E5%9F%BA%E7%A1%80,https://tse1.mm.bing.net/th?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+2+2+NumPy+Pandas%E4%B8%8EMatplotlib%E5%9F%BA%E7%A1%80&w=1400&h=900&c=7&rs=1&p=0,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow 2 2 NumPy Pandas与Matplotlib基础,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow 2 2 NumPy Pandas与Matplotlib基础,数据流程,flowchart,2.2 NumPy、Pandas与Matplotlib基础的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,19,2.2 的学习任务,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch02\text1_expanded\ch02_s019_r1_python-pandas.jpg,assets/downloaded/ch02/text1_expanded/ch02_s019_r1_python-pandas.jpg,ch02_s019_r1_python-pandas.jpg,.jpg,52185,1200,800,bd0e9de537455a22e8aa8d7ea7d0a93a1ff38d816494c07dee9d8841b5481d1b,https://www.bing.com/images/search?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+2+2+%E7%9A%84%E5%AD%A6%E4%B9%A0%E4%BB%BB%E5%8A%A1,https://tse1.mm.bing.net/th?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+2+2+%E7%9A%84%E5%AD%A6%E4%B9%A0%E4%BB%BB%E5%8A%A1&w=1400&h=900&c=7&rs=1&p=0,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow 2 2 的学习任务,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow 2 2 的学习任务,数据流程,flowchart,2.2 的学习任务的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,20,NumPy：从列表到数组,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch02\text1_expanded\ch02_s020_r1_python-pandas-data-preprocessing-dataset-pip.jpg,assets/downloaded/ch02/text1_expanded/ch02_s020_r1_python-pandas-data-preprocessing-dataset-pip.jpg,ch02_s020_r1_python-pandas-data-preprocessing-dataset-pip.jpg,.jpg,130294,1400,900,4e1d82ece85583c9eaa699407a873be479ddaf2627e13f2d8afaabe543deac4f,https://www.bing.com/images/search?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+NumPy+%E4%BB%8E%E5%88%97%E8%A1%A8%E5%88%B0%E6%95%B0%E7%BB%84,https://tse1.mm.bing.net/th?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+NumPy+%E4%BB%8E%E5%88%97%E8%A1%A8%E5%88%B0%E6%95%B0%E7%BB%84&w=1400&h=900&c=7&rs=1&p=0,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow NumPy 从列表到数组,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow NumPy 从列表到数组,数据流程,flowchart,NumPy：从列表到数组的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,21,数组维度：标量、向量、矩阵、张量,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch02\text1_expanded\ch02_s021_r1_microstructure-sem-ebsd-python-data-preproce.jpg,assets/downloaded/ch02/text1_expanded/ch02_s021_r1_microstructure-sem-ebsd-python-data-preproce.jpg,ch02_s021_r1_microstructure-sem-ebsd-python-data-preproce.jpg,.jpg,40900,1000,700,7df7204cfac05278100e18e10b5a6bb5d4d3384abc3dd59f381f6f745100ba9c,https://www.bing.com/images/search?q=materials+microstructure+recognition+microscopy+image+Python+data+preprocessing+materials+dataset+workflow+%E6%95%B0%E7%BB%84%E7%BB%B4%E5%BA%A6+%E6%A0%87%E9%87%8F+%E5%90%91%E9%87%8F+%E7%9F%A9%E9%98%B5+%E5%BC%A0%E9%87%8F,https://tse1.mm.bing.net/th?q=materials+microstructure+recognition+microscopy+image+Python+data+preprocessing+materials+dataset+workflow+%E6%95%B0%E7%BB%84%E7%BB%B4%E5%BA%A6+%E6%A0%87%E9%87%8F+%E5%90%91%E9%87%8F+%E7%9F%A9%E9%98%B5+%E5%BC%A0%E9%87%8F&w=1400&h=900&c=7&rs=1&p=0,materials microstructure recognition microscopy image Python data preprocessing materials dataset workflow 数组维度 标量 向量 矩阵 张量,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,materials microstructure recognition microscopy image Python data preprocessing materials dataset workflow 数组维度 标量 向量 矩阵 张量,材料组织,microscopy,数组维度：标量、向量、矩阵、张量的教学示意图,右侧 40% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,22,材料成分向量示例,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch02\text1_expanded\ch02_s022_r1_data-pipeline.jpg,assets/downloaded/ch02/text1_expanded/ch02_s022_r1_data-pipeline.jpg,ch02_s022_r1_data-pipeline.jpg,.jpg,70536,1000,700,1d32d9ec9c2d85b82737838f75d3fa410c16aeaa0fb9b4cf3dc061da6ba126e1,https://www.bing.com/images/search?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+%E6%9D%90%E6%96%99%E6%88%90%E5%88%86%E5%90%91%E9%87%8F%E7%A4%BA%E4%BE%8B,https://tse1.mm.bing.net/th?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+Python+data+preprocessing+materials+dataset+workflow+%E6%9D%90%E6%96%99%E6%88%90%E5%88%86%E5%90%91%E9%87%8F%E7%A4%BA%E4%BE%8B&w=1400&h=900&c=7&rs=1&p=0,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow 材料成分向量示例,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow 材料成分向量示例,数据流程,flowchart,材料成分向量示例的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
