chapter,md_file,slide_id,slide_title,need_image,candidate_rank,download_status,local_path,relative_path,file_name,file_ext,file_size_bytes,width_px,height_px,sha256,source_page_url,direct_image_url,source_title,source_author,source_license,attribution_text,search_query_used,image_role,image_type,caption_zh,layout_hint,duplicate_of,quality_notes
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,1,第5章 深度学习、多模态AI与显微组织识别,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_loose\ch01_s008_r1_neural-network-architecture-transformer-atte.jpg,assets/downloaded/ch01/text1_loose/ch01_s008_r1_neural-network-architecture-transformer-atte.jpg,ch01_s008_r1_neural-network-architecture-transformer-atte.jpg,.jpg,80159,,,7dda0a55a6319c353ad06bbd6ee1a7f4d70a38d50522914f4d00e5a918f5b1bc,https://www.bing.com/images/search?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+deep+learning+microstructure+recognition+CNN+architecture+%E7%AC%AC5%E7%AB%A0+%E6%B7%B1%E5%BA%A6%E5%AD%A6%E4%B9%A0%E3%80%81%E5%A4%9A%E6%A8%A1%E6%80%81AI%E4%B8%8E%E6%98%BE%E5%BE%AE%E7%BB%84%E7%BB%87%E8%AF%86%E5%88%AB,https://tse1.mm.bing.net/th?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+deep+learning+microstructure+recognition+CNN+architecture+%E7%AC%AC5%E7%AB%A0+%E6%B7%B1%E5%BA%A6%E5%AD%A6%E4%B9%A0%E3%80%81%E5%A4%9A%E6%A8%A1%E6%80%81AI%E4%B8%8E%E6%98%BE%E5%BE%AE%E7%BB%84%E7%BB%87%E8%AF%86%E5%88%AB&w=1600&h=900&c=7&rs=1&p=0,neural network architecture Transformer attention mechanism CNN diagram deep learning microstructure recognition CNN architecture 第5章 深度学习、多模态AI与显微组织识别,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,neural network architecture Transformer attention mechanism CNN diagram deep learning microstructure recognition CNN architecture,算法流程,algorithm_diagram,第5章 深度学习、多模态AI与显微组织识别的教学示意图,底部横向流程图,assets/downloaded/ch01/text1_loose/ch01_s008_r1_neural-network-architecture-transformer-atte.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,4,本章知识梯度,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch05\text1_loose\ch05_s004_r1_neural-network-architecture-transformer-atte.jpg,assets/downloaded/ch05/text1_loose/ch05_s004_r1_neural-network-architecture-transformer-atte.jpg,ch05_s004_r1_neural-network-architecture-transformer-atte.jpg,.jpg,113490,1600,900,0af1249a2fcf8a99e209784a147dde9e2d04b4ec8f9be89a6590943f8f0c8635,https://www.bing.com/images/search?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+deep+learning+microstructure+recognition+CNN+architecture+%E6%9C%AC%E7%AB%A0%E7%9F%A5%E8%AF%86%E6%A2%AF%E5%BA%A6,https://tse1.mm.bing.net/th?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+deep+learning+microstructure+recognition+CNN+architecture+%E6%9C%AC%E7%AB%A0%E7%9F%A5%E8%AF%86%E6%A2%AF%E5%BA%A6&w=1600&h=900&c=7&rs=1&p=0,neural network architecture Transformer attention mechanism CNN diagram deep learning microstructure recognition CNN architecture 本章知识梯度,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,neural network architecture Transformer attention mechanism CNN diagram deep learning microstructure recognition CNN architecture,算法流程,algorithm_diagram,本章知识梯度的教学示意图,底部横向流程图,,loose mode; source and copyright not verified; opened successfully
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,5,从传统机器学习到深度学习,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_loose\ch01_s060_r1_machine-learning-workflow-feature-engineerin.jpg,assets/downloaded/ch01/text1_loose/ch01_s060_r1_machine-learning-workflow-feature-engineerin.jpg,ch01_s060_r1_machine-learning-workflow-feature-engineerin.jpg,.jpg,94468,,,448c44208d82f6499aa11f1a0be354dbccf6a4002754ee02452ab4b348f7723c,https://www.bing.com/images/search?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+deep+learning+microstructure+recognition+CNN+architecture+%E4%BB%8E%E4%BC%A0%E7%BB%9F%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0%E5%88%B0%E6%B7%B1%E5%BA%A6%E5%AD%A6%E4%B9%A0,https://tse1.mm.bing.net/th?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+deep+learning+microstructure+recognition+CNN+architecture+%E4%BB%8E%E4%BC%A0%E7%BB%9F%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0%E5%88%B0%E6%B7%B1%E5%BA%A6%E5%AD%A6%E4%B9%A0&w=1600&h=900&c=7&rs=1&p=0,machine learning workflow feature engineering model training evaluation diagram deep learning microstructure recognition CNN architecture 从传统机器学习到深度学习,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,machine learning workflow feature engineering model training evaluation diagram deep learning microstructure recognition CNN architecture,算法流程,flowchart,从传统机器学习到深度学习的教学示意图,底部横向流程图,assets/downloaded/ch01/text1_loose/ch01_s060_r1_machine-learning-workflow-feature-engineerin.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,6,材料显微组织识别的基本链条,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch05\text1_loose\ch05_s004_r1_neural-network-architecture-transformer-atte.jpg,assets/downloaded/ch05/text1_loose/ch05_s004_r1_neural-network-architecture-transformer-atte.jpg,ch05_s004_r1_neural-network-architecture-transformer-atte.jpg,.jpg,113490,,,0af1249a2fcf8a99e209784a147dde9e2d04b4ec8f9be89a6590943f8f0c8635,https://www.bing.com/images/search?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+deep+learning+microstructure+recognition+CNN+architecture+%E6%9D%90%E6%96%99%E6%98%BE%E5%BE%AE%E7%BB%84%E7%BB%87%E8%AF%86%E5%88%AB%E7%9A%84%E5%9F%BA%E6%9C%AC%E9%93%BE%E6%9D%A1,https://tse1.mm.bing.net/th?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+deep+learning+microstructure+recognition+CNN+architecture+%E6%9D%90%E6%96%99%E6%98%BE%E5%BE%AE%E7%BB%84%E7%BB%87%E8%AF%86%E5%88%AB%E7%9A%84%E5%9F%BA%E6%9C%AC%E9%93%BE%E6%9D%A1&w=1600&h=900&c=7&rs=1&p=0,neural network architecture Transformer attention mechanism CNN diagram deep learning microstructure recognition CNN architecture 材料显微组织识别的基本链条,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,neural network architecture Transformer attention mechanism CNN diagram deep learning microstructure recognition CNN architecture,算法流程,algorithm_diagram,材料显微组织识别的基本链条的教学示意图,底部横向流程图,assets/downloaded/ch05/text1_loose/ch05_s004_r1_neural-network-architecture-transformer-atte.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,7,5.1 深度学习概述与神经网络基本结构,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch05\text1_loose\ch05_s004_r1_neural-network-architecture-transformer-atte.jpg,assets/downloaded/ch05/text1_loose/ch05_s004_r1_neural-network-architecture-transformer-atte.jpg,ch05_s004_r1_neural-network-architecture-transformer-atte.jpg,.jpg,113490,,,0af1249a2fcf8a99e209784a147dde9e2d04b4ec8f9be89a6590943f8f0c8635,https://www.bing.com/images/search?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+deep+learning+microstructure+recognition+CNN+architecture+5.1+%E6%B7%B1%E5%BA%A6%E5%AD%A6%E4%B9%A0%E6%A6%82%E8%BF%B0%E4%B8%8E%E7%A5%9E%E7%BB%8F%E7%BD%91%E7%BB%9C%E5%9F%BA%E6%9C%AC%E7%BB%93%E6%9E%84,https://tse1.mm.bing.net/th?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+deep+learning+microstructure+recognition+CNN+architecture+5.1+%E6%B7%B1%E5%BA%A6%E5%AD%A6%E4%B9%A0%E6%A6%82%E8%BF%B0%E4%B8%8E%E7%A5%9E%E7%BB%8F%E7%BD%91%E7%BB%9C%E5%9F%BA%E6%9C%AC%E7%BB%93%E6%9E%84&w=1600&h=900&c=7&rs=1&p=0,neural network architecture Transformer attention mechanism CNN diagram deep learning microstructure recognition CNN architecture 5.1 深度学习概述与神经网络基本结构,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,neural network architecture Transformer attention mechanism CNN diagram deep learning microstructure recognition CNN architecture,算法流程,algorithm_diagram,5.1 深度学习概述与神经网络基本结构的教学示意图,底部横向流程图,assets/downloaded/ch05/text1_loose/ch05_s004_r1_neural-network-architecture-transformer-atte.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,8,5.1 的学习任务,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_loose\ch01_s060_r1_machine-learning-workflow-feature-engineerin.jpg,assets/downloaded/ch01/text1_loose/ch01_s060_r1_machine-learning-workflow-feature-engineerin.jpg,ch01_s060_r1_machine-learning-workflow-feature-engineerin.jpg,.jpg,94468,,,448c44208d82f6499aa11f1a0be354dbccf6a4002754ee02452ab4b348f7723c,https://www.bing.com/images/search?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+deep+learning+microstructure+recognition+CNN+architecture+5.1+%E7%9A%84%E5%AD%A6%E4%B9%A0%E4%BB%BB%E5%8A%A1,https://tse1.mm.bing.net/th?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+deep+learning+microstructure+recognition+CNN+architecture+5.1+%E7%9A%84%E5%AD%A6%E4%B9%A0%E4%BB%BB%E5%8A%A1&w=1600&h=900&c=7&rs=1&p=0,machine learning workflow feature engineering model training evaluation diagram deep learning microstructure recognition CNN architecture 5.1 的学习任务,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,machine learning workflow feature engineering model training evaluation diagram deep learning microstructure recognition CNN architecture,算法流程,flowchart,5.1 的学习任务的教学示意图,底部横向流程图,assets/downloaded/ch01/text1_loose/ch01_s060_r1_machine-learning-workflow-feature-engineerin.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,9,深度学习的基本定义,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch05\text1_loose\ch05_s004_r1_neural-network-architecture-transformer-atte.jpg,assets/downloaded/ch05/text1_loose/ch05_s004_r1_neural-network-architecture-transformer-atte.jpg,ch05_s004_r1_neural-network-architecture-transformer-atte.jpg,.jpg,113490,,,0af1249a2fcf8a99e209784a147dde9e2d04b4ec8f9be89a6590943f8f0c8635,https://www.bing.com/images/search?q=materials+microstructure+recognition+microscopy+image+deep+learning+microstructure+recognition+CNN+architecture+%E6%B7%B1%E5%BA%A6%E5%AD%A6%E4%B9%A0%E7%9A%84%E5%9F%BA%E6%9C%AC%E5%AE%9A%E4%B9%89,https://tse1.mm.bing.net/th?q=materials+microstructure+recognition+microscopy+image+deep+learning+microstructure+recognition+CNN+architecture+%E6%B7%B1%E5%BA%A6%E5%AD%A6%E4%B9%A0%E7%9A%84%E5%9F%BA%E6%9C%AC%E5%AE%9A%E4%B9%89&w=1600&h=900&c=7&rs=1&p=0,materials microstructure recognition microscopy image deep learning microstructure recognition CNN architecture 深度学习的基本定义,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,materials microstructure recognition microscopy image deep learning microstructure recognition CNN architecture,材料组织,microscopy,深度学习的基本定义的教学示意图,右侧 40% 宽度,assets/downloaded/ch05/text1_loose/ch05_s004_r1_neural-network-architecture-transformer-atte.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,10,从输入到输出：函数近似观点,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_loose\ch01_s060_r1_machine-learning-workflow-feature-engineerin.jpg,assets/downloaded/ch01/text1_loose/ch01_s060_r1_machine-learning-workflow-feature-engineerin.jpg,ch01_s060_r1_machine-learning-workflow-feature-engineerin.jpg,.jpg,94468,,,448c44208d82f6499aa11f1a0be354dbccf6a4002754ee02452ab4b348f7723c,https://www.bing.com/images/search?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+deep+learning+microstructure+recognition+CNN+architecture+%E4%BB%8E%E8%BE%93%E5%85%A5%E5%88%B0%E8%BE%93%E5%87%BA%EF%BC%9A%E5%87%BD%E6%95%B0%E8%BF%91%E4%BC%BC%E8%A7%82%E7%82%B9,https://tse1.mm.bing.net/th?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+deep+learning+microstructure+recognition+CNN+architecture+%E4%BB%8E%E8%BE%93%E5%85%A5%E5%88%B0%E8%BE%93%E5%87%BA%EF%BC%9A%E5%87%BD%E6%95%B0%E8%BF%91%E4%BC%BC%E8%A7%82%E7%82%B9&w=1600&h=900&c=7&rs=1&p=0,machine learning workflow feature engineering model training evaluation diagram deep learning microstructure recognition CNN architecture 从输入到输出：函数近似观点,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,machine learning workflow feature engineering model training evaluation diagram deep learning microstructure recognition CNN architecture,算法流程,flowchart,从输入到输出：函数近似观点的教学示意图,底部横向流程图,assets/downloaded/ch01/text1_loose/ch01_s060_r1_machine-learning-workflow-feature-engineerin.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,12,激活函数的作用,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_loose\ch01_s060_r1_machine-learning-workflow-feature-engineerin.jpg,assets/downloaded/ch01/text1_loose/ch01_s060_r1_machine-learning-workflow-feature-engineerin.jpg,ch01_s060_r1_machine-learning-workflow-feature-engineerin.jpg,.jpg,94468,,,448c44208d82f6499aa11f1a0be354dbccf6a4002754ee02452ab4b348f7723c,https://www.bing.com/images/search?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+deep+learning+microstructure+recognition+CNN+architecture+%E6%BF%80%E6%B4%BB%E5%87%BD%E6%95%B0%E7%9A%84%E4%BD%9C%E7%94%A8,https://tse1.mm.bing.net/th?q=machine+learning+workflow+feature+engineering+model+training+evaluation+diagram+deep+learning+microstructure+recognition+CNN+architecture+%E6%BF%80%E6%B4%BB%E5%87%BD%E6%95%B0%E7%9A%84%E4%BD%9C%E7%94%A8&w=1600&h=900&c=7&rs=1&p=0,machine learning workflow feature engineering model training evaluation diagram deep learning microstructure recognition CNN architecture 激活函数的作用,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,machine learning workflow feature engineering model training evaluation diagram deep learning microstructure recognition CNN architecture,算法流程,flowchart,激活函数的作用的教学示意图,底部横向流程图,assets/downloaded/ch01/text1_loose/ch01_s060_r1_machine-learning-workflow-feature-engineerin.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,13,层与网络：从局部计算到整体映射,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch05\text1_loose\ch05_s004_r1_neural-network-architecture-transformer-atte.jpg,assets/downloaded/ch05/text1_loose/ch05_s004_r1_neural-network-architecture-transformer-atte.jpg,ch05_s004_r1_neural-network-architecture-transformer-atte.jpg,.jpg,113490,,,0af1249a2fcf8a99e209784a147dde9e2d04b4ec8f9be89a6590943f8f0c8635,https://www.bing.com/images/search?q=deep+learning+microstructure+recognition+CNN+architecture+%E5%B1%82%E4%B8%8E%E7%BD%91%E7%BB%9C%EF%BC%9A%E4%BB%8E%E5%B1%80%E9%83%A8%E8%AE%A1%E7%AE%97%E5%88%B0%E6%95%B4%E4%BD%93%E6%98%A0%E5%B0%84+concept+diagram+open+educational+resource+%E5%B1%82%E4%B8%8E%E7%BD%91%E7%BB%9C%EF%BC%9A%E4%BB%8E%E5%B1%80%E9%83%A8%E8%AE%A1%E7%AE%97%E5%88%B0%E6%95%B4%E4%BD%93%E6%98%A0%E5%B0%84,https://tse1.mm.bing.net/th?q=deep+learning+microstructure+recognition+CNN+architecture+%E5%B1%82%E4%B8%8E%E7%BD%91%E7%BB%9C%EF%BC%9A%E4%BB%8E%E5%B1%80%E9%83%A8%E8%AE%A1%E7%AE%97%E5%88%B0%E6%95%B4%E4%BD%93%E6%98%A0%E5%B0%84+concept+diagram+open+educational+resource+%E5%B1%82%E4%B8%8E%E7%BD%91%E7%BB%9C%EF%BC%9A%E4%BB%8E%E5%B1%80%E9%83%A8%E8%AE%A1%E7%AE%97%E5%88%B0%E6%95%B4%E4%BD%93%E6%98%A0%E5%B0%84&w=1600&h=900&c=7&rs=1&p=0,deep learning microstructure recognition CNN architecture 层与网络：从局部计算到整体映射 concept diagram open educational resource 层与网络：从局部计算到整体映射,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,deep learning microstructure recognition CNN architecture 层与网络：从局部计算到整体映射 concept diagram open educational resource,概念示意,schematic,层与网络：从局部计算到整体映射的教学示意图,右侧 35% 宽度,assets/downloaded/ch05/text1_loose/ch05_s004_r1_neural-network-architecture-transformer-atte.jpg,loose mode; duplicate by SHA256; source and copyright not verified
