chapter,md_file,slide_id,slide_title,need_image,candidate_rank,download_status,local_path,relative_path,file_name,file_ext,file_size_bytes,width_px,height_px,sha256,source_page_url,direct_image_url,source_title,source_author,source_license,attribution_text,search_query_used,image_role,image_type,caption_zh,layout_hint,duplicate_of,quality_notes
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,1,第7章 知识库、知识图谱与检索增强生成（RAG）,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_loose\ch01_s052_r1_retrieval-augmented-generation-workflow-vect.jpg,assets/downloaded/ch01/text1_loose/ch01_s052_r1_retrieval-augmented-generation-workflow-vect.jpg,ch01_s052_r1_retrieval-augmented-generation-workflow-vect.jpg,.jpg,88475,,,f707924462d1fa00e5c27f3c13e1f840dd749d1bab2836553c631b9cbbdc08e6,https://www.bing.com/images/search?q=retrieval+augmented+generation+workflow+vector+database+knowledge+graph+diagram+knowledge+graph+retrieval+augmented+generation+workflow+vector+database+%E7%AC%AC7%E7%AB%A0+%E7%9F%A5%E8%AF%86%E5%BA%93%E3%80%81%E7%9F%A5%E8%AF%86%E5%9B%BE%E8%B0%B1%E4%B8%8E%E6%A3%80%E7%B4%A2%E5%A2%9E%E5%BC%BA%E7%94%9F%E6%88%90%EF%BC%88RAG%EF%BC%89,https://tse1.mm.bing.net/th?q=retrieval+augmented+generation+workflow+vector+database+knowledge+graph+diagram+knowledge+graph+retrieval+augmented+generation+workflow+vector+database+%E7%AC%AC7%E7%AB%A0+%E7%9F%A5%E8%AF%86%E5%BA%93%E3%80%81%E7%9F%A5%E8%AF%86%E5%9B%BE%E8%B0%B1%E4%B8%8E%E6%A3%80%E7%B4%A2%E5%A2%9E%E5%BC%BA%E7%94%9F%E6%88%90%EF%BC%88RAG%EF%BC%89&w=1600&h=900&c=7&rs=1&p=0,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database 第7章 知识库、知识图谱与检索增强生成（RAG）,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database,数据流程,flowchart,第7章 知识库、知识图谱与检索增强生成（RAG）的教学示意图,底部横向流程图,assets/downloaded/ch01/text1_loose/ch01_s052_r1_retrieval-augmented-generation-workflow-vect.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,4,本章知识梯度,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_loose\ch01_s052_r1_retrieval-augmented-generation-workflow-vect.jpg,assets/downloaded/ch01/text1_loose/ch01_s052_r1_retrieval-augmented-generation-workflow-vect.jpg,ch01_s052_r1_retrieval-augmented-generation-workflow-vect.jpg,.jpg,88475,,,f707924462d1fa00e5c27f3c13e1f840dd749d1bab2836553c631b9cbbdc08e6,https://www.bing.com/images/search?q=retrieval+augmented+generation+workflow+vector+database+knowledge+graph+diagram+knowledge+graph+retrieval+augmented+generation+workflow+vector+database+%E6%9C%AC%E7%AB%A0%E7%9F%A5%E8%AF%86%E6%A2%AF%E5%BA%A6,https://tse1.mm.bing.net/th?q=retrieval+augmented+generation+workflow+vector+database+knowledge+graph+diagram+knowledge+graph+retrieval+augmented+generation+workflow+vector+database+%E6%9C%AC%E7%AB%A0%E7%9F%A5%E8%AF%86%E6%A2%AF%E5%BA%A6&w=1600&h=900&c=7&rs=1&p=0,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database 本章知识梯度,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database,数据流程,flowchart,本章知识梯度的教学示意图,底部横向流程图,assets/downloaded/ch01/text1_loose/ch01_s052_r1_retrieval-augmented-generation-workflow-vect.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,5,第7章内容安排总览,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_loose\ch01_s052_r1_retrieval-augmented-generation-workflow-vect.jpg,assets/downloaded/ch01/text1_loose/ch01_s052_r1_retrieval-augmented-generation-workflow-vect.jpg,ch01_s052_r1_retrieval-augmented-generation-workflow-vect.jpg,.jpg,88475,,,f707924462d1fa00e5c27f3c13e1f840dd749d1bab2836553c631b9cbbdc08e6,https://www.bing.com/images/search?q=retrieval+augmented+generation+workflow+vector+database+knowledge+graph+diagram+knowledge+graph+retrieval+augmented+generation+workflow+vector+database+%E7%AC%AC7%E7%AB%A0%E5%86%85%E5%AE%B9%E5%AE%89%E6%8E%92%E6%80%BB%E8%A7%88,https://tse1.mm.bing.net/th?q=retrieval+augmented+generation+workflow+vector+database+knowledge+graph+diagram+knowledge+graph+retrieval+augmented+generation+workflow+vector+database+%E7%AC%AC7%E7%AB%A0%E5%86%85%E5%AE%B9%E5%AE%89%E6%8E%92%E6%80%BB%E8%A7%88&w=1600&h=900&c=7&rs=1&p=0,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database 第7章内容安排总览,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database,数据流程,flowchart,第7章内容安排总览的教学示意图,底部横向流程图,assets/downloaded/ch01/text1_loose/ch01_s052_r1_retrieval-augmented-generation-workflow-vect.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,6,为什么第7章安排在第6章之后？,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_loose\ch01_s052_r1_retrieval-augmented-generation-workflow-vect.jpg,assets/downloaded/ch01/text1_loose/ch01_s052_r1_retrieval-augmented-generation-workflow-vect.jpg,ch01_s052_r1_retrieval-augmented-generation-workflow-vect.jpg,.jpg,88475,,,f707924462d1fa00e5c27f3c13e1f840dd749d1bab2836553c631b9cbbdc08e6,https://www.bing.com/images/search?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+knowledge+graph+retrieval+augmented+generation+workflow+vector+database+%E4%B8%BA%E4%BB%80%E4%B9%88%E7%AC%AC7%E7%AB%A0%E5%AE%89%E6%8E%92%E5%9C%A8%E7%AC%AC6%E7%AB%A0%E4%B9%8B%E5%90%8E%EF%BC%9F,https://tse1.mm.bing.net/th?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+knowledge+graph+retrieval+augmented+generation+workflow+vector+database+%E4%B8%BA%E4%BB%80%E4%B9%88%E7%AC%AC7%E7%AB%A0%E5%AE%89%E6%8E%92%E5%9C%A8%E7%AC%AC6%E7%AB%A0%E4%B9%8B%E5%90%8E%EF%BC%9F&w=1600&h=900&c=7&rs=1&p=0,large language model Transformer attention mechanism prompt engineering workflow knowledge graph retrieval augmented generation workflow vector database 为什么第7章安排在第6章之后？,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,large language model Transformer attention mechanism prompt engineering workflow knowledge graph retrieval augmented generation workflow vector database,概念示意,algorithm_diagram,为什么第7章安排在第6章之后？的教学示意图,右侧 40% 宽度,assets/downloaded/ch01/text1_loose/ch01_s052_r1_retrieval-augmented-generation-workflow-vect.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,7,数据、信息、知识、智慧,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_loose\ch01_s052_r1_retrieval-augmented-generation-workflow-vect.jpg,assets/downloaded/ch01/text1_loose/ch01_s052_r1_retrieval-augmented-generation-workflow-vect.jpg,ch01_s052_r1_retrieval-augmented-generation-workflow-vect.jpg,.jpg,88475,,,f707924462d1fa00e5c27f3c13e1f840dd749d1bab2836553c631b9cbbdc08e6,https://www.bing.com/images/search?q=retrieval+augmented+generation+workflow+vector+database+knowledge+graph+diagram+knowledge+graph+retrieval+augmented+generation+workflow+vector+database+%E6%95%B0%E6%8D%AE%E3%80%81%E4%BF%A1%E6%81%AF%E3%80%81%E7%9F%A5%E8%AF%86%E3%80%81%E6%99%BA%E6%85%A7,https://tse1.mm.bing.net/th?q=retrieval+augmented+generation+workflow+vector+database+knowledge+graph+diagram+knowledge+graph+retrieval+augmented+generation+workflow+vector+database+%E6%95%B0%E6%8D%AE%E3%80%81%E4%BF%A1%E6%81%AF%E3%80%81%E7%9F%A5%E8%AF%86%E3%80%81%E6%99%BA%E6%85%A7&w=1600&h=900&c=7&rs=1&p=0,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database 数据、信息、知识、智慧,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database,数据流程,flowchart,数据、信息、知识、智慧的教学示意图,底部横向流程图,assets/downloaded/ch01/text1_loose/ch01_s052_r1_retrieval-augmented-generation-workflow-vect.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,8,7.1 知识表示、专家系统与知识工程,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_loose\ch01_s052_r1_retrieval-augmented-generation-workflow-vect.jpg,assets/downloaded/ch01/text1_loose/ch01_s052_r1_retrieval-augmented-generation-workflow-vect.jpg,ch01_s052_r1_retrieval-augmented-generation-workflow-vect.jpg,.jpg,88475,,,f707924462d1fa00e5c27f3c13e1f840dd749d1bab2836553c631b9cbbdc08e6,https://www.bing.com/images/search?q=retrieval+augmented+generation+workflow+vector+database+knowledge+graph+diagram+knowledge+graph+retrieval+augmented+generation+workflow+vector+database+7.1+%E7%9F%A5%E8%AF%86%E8%A1%A8%E7%A4%BA%E3%80%81%E4%B8%93%E5%AE%B6%E7%B3%BB%E7%BB%9F%E4%B8%8E%E7%9F%A5%E8%AF%86%E5%B7%A5%E7%A8%8B,https://tse1.mm.bing.net/th?q=retrieval+augmented+generation+workflow+vector+database+knowledge+graph+diagram+knowledge+graph+retrieval+augmented+generation+workflow+vector+database+7.1+%E7%9F%A5%E8%AF%86%E8%A1%A8%E7%A4%BA%E3%80%81%E4%B8%93%E5%AE%B6%E7%B3%BB%E7%BB%9F%E4%B8%8E%E7%9F%A5%E8%AF%86%E5%B7%A5%E7%A8%8B&w=1600&h=900&c=7&rs=1&p=0,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database 7.1 知识表示、专家系统与知识工程,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database,数据流程,flowchart,7.1 知识表示、专家系统与知识工程的教学示意图,底部横向流程图,assets/downloaded/ch01/text1_loose/ch01_s052_r1_retrieval-augmented-generation-workflow-vect.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,9,7.1 的学习任务,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch02\text1_loose\ch02_s042_r1_materials-informatics-calphad-phase-diagram.jpg,assets/downloaded/ch02/text1_loose/ch02_s042_r1_materials-informatics-calphad-phase-diagram.jpg,ch02_s042_r1_materials-informatics-calphad-phase-diagram.jpg,.jpg,68743,,,f74b8966c42505b4c7f8c5ed48ad0e1382733832892b2bd5c14c40fb4a89a264,https://www.bing.com/images/search?q=materials+informatics+CALPHAD+phase+diagram+high-throughput+materials+design+knowledge+graph+retrieval+augmented+generation+workflow+vector+database+7.1+%E7%9A%84%E5%AD%A6%E4%B9%A0%E4%BB%BB%E5%8A%A1,https://tse1.mm.bing.net/th?q=materials+informatics+CALPHAD+phase+diagram+high-throughput+materials+design+knowledge+graph+retrieval+augmented+generation+workflow+vector+database+7.1+%E7%9A%84%E5%AD%A6%E4%B9%A0%E4%BB%BB%E5%8A%A1&w=1600&h=900&c=7&rs=1&p=0,materials informatics CALPHAD phase diagram high-throughput materials design knowledge graph retrieval augmented generation workflow vector database 7.1 的学习任务,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,materials informatics CALPHAD phase diagram high-throughput materials design knowledge graph retrieval augmented generation workflow vector database,模拟结果,simulation,7.1 的学习任务的教学示意图,右侧 40% 宽度,assets/downloaded/ch02/text1_loose/ch02_s042_r1_materials-informatics-calphad-phase-diagram.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,10,什么是知识表示？,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch01\text1_loose\ch01_s080_r1_retrieval-augmented-generation-workflow-vect.jpg,assets/downloaded/ch01/text1_loose/ch01_s080_r1_retrieval-augmented-generation-workflow-vect.jpg,ch01_s080_r1_retrieval-augmented-generation-workflow-vect.jpg,.jpg,77460,,,43112e1a1db6fae36d19253a78dd6dd27a3e2bb8af8e97ecb79bfa9e804554c8,https://www.bing.com/images/search?q=materials+microstructure+recognition+microscopy+image+knowledge+graph+retrieval+augmented+generation+workflow+vector+database+%E4%BB%80%E4%B9%88%E6%98%AF%E7%9F%A5%E8%AF%86%E8%A1%A8%E7%A4%BA%EF%BC%9F,https://tse1.mm.bing.net/th?q=materials+microstructure+recognition+microscopy+image+knowledge+graph+retrieval+augmented+generation+workflow+vector+database+%E4%BB%80%E4%B9%88%E6%98%AF%E7%9F%A5%E8%AF%86%E8%A1%A8%E7%A4%BA%EF%BC%9F&w=1600&h=900&c=7&rs=1&p=0,materials microstructure recognition microscopy image knowledge graph retrieval augmented generation workflow vector database 什么是知识表示？,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,materials microstructure recognition microscopy image knowledge graph retrieval augmented generation workflow vector database,材料组织,microscopy,什么是知识表示？的教学示意图,右侧 40% 宽度,assets/downloaded/ch01/text1_loose/ch01_s080_r1_retrieval-augmented-generation-workflow-vect.jpg,loose mode; duplicate by SHA256; source and copyright not verified
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,11,知识表示的基本要求,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch07\text1_loose\ch07_s011_r1_trustworthy-ai-framework-data-privacy-fairne.jpg,assets/downloaded/ch07/text1_loose/ch07_s011_r1_trustworthy-ai-framework-data-privacy-fairne.jpg,ch07_s011_r1_trustworthy-ai-framework-data-privacy-fairne.jpg,.jpg,75165,1600,900,3ff1bb1be14dedea91bbf11c6a4241a34bbdfee8a6138948d882c732b7cc36f7,https://www.bing.com/images/search?q=trustworthy+AI+framework+data+privacy+fairness+explainability+robustness+diagram+knowledge+graph+retrieval+augmented+generation+workflow+vector+database+%E7%9F%A5%E8%AF%86%E8%A1%A8%E7%A4%BA%E7%9A%84%E5%9F%BA%E6%9C%AC%E8%A6%81%E6%B1%82,https://tse1.mm.bing.net/th?q=trustworthy+AI+framework+data+privacy+fairness+explainability+robustness+diagram+knowledge+graph+retrieval+augmented+generation+workflow+vector+database+%E7%9F%A5%E8%AF%86%E8%A1%A8%E7%A4%BA%E7%9A%84%E5%9F%BA%E6%9C%AC%E8%A6%81%E6%B1%82&w=1600&h=900&c=7&rs=1&p=0,trustworthy AI framework data privacy fairness explainability robustness diagram knowledge graph retrieval augmented generation workflow vector database 知识表示的基本要求,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,trustworthy AI framework data privacy fairness explainability robustness diagram knowledge graph retrieval augmented generation workflow vector database,安全合规案例,schematic,知识表示的基本要求的教学示意图,右侧 40% 宽度,,loose mode; source and copyright not verified; opened successfully
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,13,框架表示,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch02\text1_loose\ch02_s042_r1_materials-informatics-calphad-phase-diagram.jpg,assets/downloaded/ch02/text1_loose/ch02_s042_r1_materials-informatics-calphad-phase-diagram.jpg,ch02_s042_r1_materials-informatics-calphad-phase-diagram.jpg,.jpg,68743,,,f74b8966c42505b4c7f8c5ed48ad0e1382733832892b2bd5c14c40fb4a89a264,https://www.bing.com/images/search?q=materials+informatics+CALPHAD+phase+diagram+high-throughput+materials+design+knowledge+graph+retrieval+augmented+generation+workflow+vector+database+%E6%A1%86%E6%9E%B6%E8%A1%A8%E7%A4%BA,https://tse1.mm.bing.net/th?q=materials+informatics+CALPHAD+phase+diagram+high-throughput+materials+design+knowledge+graph+retrieval+augmented+generation+workflow+vector+database+%E6%A1%86%E6%9E%B6%E8%A1%A8%E7%A4%BA&w=1600&h=900&c=7&rs=1&p=0,materials informatics CALPHAD phase diagram high-throughput materials design knowledge graph retrieval augmented generation workflow vector database 框架表示,unknown,unknown; copyright risk not checked,来源不明或版权未核验，需人工复核后再用于正式课件。,materials informatics CALPHAD phase diagram high-throughput materials design knowledge graph retrieval augmented generation workflow vector database,模拟结果,simulation,框架表示的教学示意图,右侧 40% 宽度,assets/downloaded/ch02/text1_loose/ch02_s042_r1_materials-informatics-calphad-phase-diagram.jpg,loose mode; duplicate by SHA256; source and copyright not verified
